289993,30,3.7310278578290106,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.7339055793991416,3.0
290630,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.7339055793991416,3.0
302785,30,3.7310278578290106,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.7339055793991416,4.0
309684,30,3.7310278578290106,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
315709,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.7339055793991416,5.0
317398,30,3.7310278578290106,4.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,3.5,3.7339055793991416,3.0
322143,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.7339055793991416,5.0
328595,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
330446,30,3.7310278578290106,4.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.7339055793991416,4.0
334084,30,3.7310278578290106,3.0,3.0,3.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.7339055793991416,3.0
336940,30,3.7310278578290106,5.0,5.0,4.0,3.0,3.0,4.0,4.5,4.5,4.5,4.5,4.5,3.7339055793991416,5.0
337793,30,3.7310278578290106,4.0,4.0,3.0,3.0,5.0,3.0,4.0,5.0,3.0,3.6,3.6,3.7339055793991416,3.0
341138,30,3.7310278578290106,5.0,5.0,5.0,4.0,4.0,4.0,4.5,4.5,4.5,4.5,4.5,3.7339055793991416,5.0
361313,30,3.7310278578290106,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.6,3.6,3.7339055793991416,4.0
363084,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.7339055793991416,3.0
367219,30,3.7310278578290106,3.0,3.0,4.0,4.0,4.0,3.0,1.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,3.7339055793991416,3.0
371743,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.7339055793991416,3.0
386315,30,3.7310278578290106,4.0,4.0,4.0,4.0,4.0,3.0,3.5,3.5,3.5,3.5,3.5,3.7339055793991416,4.0
388479,30,3.7310278578290106,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,5.0
391859,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
396326,30,3.7310278578290106,3.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.6666666666666665,3.7339055793991416,5.0
399516,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.7339055793991416,5.0
411178,30,3.7310278578290106,4.0,4.0,4.0,4.0,5.0,5.0,3.5,3.5,3.5,3.5,3.5,3.7339055793991416,2.0
416451,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.7339055793991416,5.0
420626,30,3.7310278578290106,3.0,3.0,3.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,3.0
430416,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.7339055793991416,3.0
436218,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.7339055793991416,2.0
436636,30,3.7310278578290106,4.0,3.0,3.0,3.0,3.0,5.0,4.5,4.5,4.5,4.5,4.5,3.7339055793991416,4.0
440697,30,3.7310278578290106,4.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.7339055793991416,5.0
440988,30,3.7310278578290106,3.0,3.0,3.0,4.0,4.0,4.0,3.5,3.5,3.5,3.5,3.5,3.7339055793991416,3.0
443267,30,3.7310278578290106,4.0,4.0,4.0,4.0,4.0,3.0,3.5,3.5,3.5,3.5,3.5,3.7339055793991416,4.0
445028,30,3.7310278578290106,4.0,4.0,3.0,2.0,2.0,5.0,4.5,4.5,4.5,4.5,4.5,3.7339055793991416,4.0
449796,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
453869,30,3.7310278578290106,3.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.7339055793991416,3.0
459462,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
460888,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
475177,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
480479,30,3.7310278578290106,3.0,3.0,4.0,3.0,5.0,4.0,5.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.7339055793991416,1.0
482302,30,3.7310278578290106,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.7339055793991416,3.0
482807,30,3.7310278578290106,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
486048,30,3.7310278578290106,4.0,4.0,2.0,5.0,4.0,4.0,2.0,3.0,3.25,3.25,3.25,3.7339055793991416,4.0
487446,30,3.7310278578290106,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,5.0
492353,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.7339055793991416,3.0
494978,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.7339055793991416,3.0
498766,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
499269,30,3.7310278578290106,5.0,5.0,5.0,5.0,4.0,4.0,2.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.7339055793991416,5.0
516240,30,3.7310278578290106,4.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,3.0
516502,30,3.7310278578290106,4.0,4.0,4.0,4.0,4.0,3.0,3.5,3.5,3.5,3.5,3.5,3.7339055793991416,4.0
539864,30,3.7310278578290106,5.0,5.0,5.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.7339055793991416,4.0
542793,30,3.7310278578290106,5.0,3.0,4.0,4.0,4.0,3.0,3.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.7339055793991416,4.0
546751,30,3.7310278578290106,4.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,3.0,5.0,4.583333333333333,3.7339055793991416,4.0
548020,30,3.7310278578290106,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.6,3.6,3.7339055793991416,3.0
555528,30,3.7310278578290106,4.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,3.923076923076923,3.7339055793991416,5.0
555975,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.7339055793991416,5.0
566041,30,3.7310278578290106,3.0,3.0,3.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,3.0
571278,30,3.7310278578290106,4.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.7339055793991416,5.0
572585,30,3.7310278578290106,4.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
574817,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
575714,30,3.7310278578290106,5.0,5.0,4.0,3.0,4.0,4.0,4.0,6.0,3.0,3.0,3.1875,3.7339055793991416,4.0
590685,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
593772,30,3.7310278578290106,2.0,2.0,3.0,3.0,3.0,5.0,3.5,3.5,3.5,3.5,3.5,3.7339055793991416,2.0
600093,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
608000,30,3.7310278578290106,4.0,4.0,4.0,4.0,4.0,3.0,3.5,3.5,3.5,3.5,3.5,3.7339055793991416,4.0
609555,30,3.7310278578290106,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.75,4.75,4.75,3.7339055793991416,5.0
609605,30,3.7310278578290106,4.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,4.25,4.25,4.25,3.7339055793991416,3.0
612373,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.7339055793991416,3.0
612862,30,3.7310278578290106,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
619158,30,3.7310278578290106,3.0,3.0,3.0,2.0,2.0,5.0,4.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.7339055793991416,2.0
640679,30,3.7310278578290106,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
649638,30,3.7310278578290106,4.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.7339055793991416,4.0
651740,30,3.7310278578290106,2.0,3.0,3.0,3.0,3.0,3.0,2.5,2.5,2.5,2.5,2.5,3.7339055793991416,2.0
670802,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.7339055793991416,3.0
673841,30,3.7310278578290106,2.0,3.0,4.0,2.0,5.0,2.0,3.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.7339055793991416,5.0
678223,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
681227,30,3.7310278578290106,2.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,4.5,4.5,4.5,3.7339055793991416,4.0
684269,30,3.7310278578290106,4.0,5.0,5.0,4.0,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.7339055793991416,4.0
684957,30,3.7310278578290106,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
689924,30,3.7310278578290106,4.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
702742,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
703307,30,3.7310278578290106,5.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,3.25,3.25,3.25,3.7339055793991416,4.0
706086,30,3.7310278578290106,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,3.0
720522,30,3.7310278578290106,5.0,5.0,5.0,4.0,4.0,4.0,4.5,4.5,4.5,4.5,4.5,3.7339055793991416,5.0
720541,30,3.7310278578290106,4.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
723519,30,3.7310278578290106,3.0,3.0,3.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,3.0
724033,30,3.7310278578290106,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.7339055793991416,4.0
726089,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.7339055793991416,3.0
733171,30,3.7310278578290106,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
741268,30,3.7310278578290106,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.25,4.25,4.25,3.7339055793991416,5.0
748312,30,3.7310278578290106,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,3.8,3.8,3.7339055793991416,5.0
749879,30,3.7310278578290106,4.0,4.0,2.0,4.0,5.0,3.0,4.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.7339055793991416,4.0
752952,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.7339055793991416,5.0
754303,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
757420,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
762511,30,3.7310278578290106,5.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.7339055793991416,4.0
765512,30,3.7310278578290106,4.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.7339055793991416,4.0
773940,30,3.7310278578290106,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
774290,30,3.7310278578290106,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.7339055793991416,3.0
776424,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
778374,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
788643,30,3.7310278578290106,2.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,3.8,3.8,3.7339055793991416,4.0
790603,30,3.7310278578290106,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,3.7339055793991416,3.0
796211,30,3.7310278578290106,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
797816,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.7339055793991416,3.0
797833,30,3.7310278578290106,4.0,5.0,4.0,5.0,3.0,3.0,4.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.7339055793991416,4.0
799281,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.7339055793991416,3.0
799532,30,3.7310278578290106,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
805637,30,3.7310278578290106,4.0,3.0,4.0,4.0,4.0,5.0,3.0,2.0,4.0,3.0,3.7142857142857144,3.7339055793991416,5.0
809034,30,3.7310278578290106,5.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,3.25,3.25,3.25,3.7339055793991416,4.0
813444,30,3.7310278578290106,3.0,3.0,3.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,3.0
813481,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.7339055793991416,3.0
814158,30,3.7310278578290106,4.0,4.0,4.0,4.0,4.0,3.0,3.5,3.5,3.5,3.5,3.5,3.7339055793991416,4.0
818856,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
821545,30,3.7310278578290106,4.0,5.0,5.0,4.0,5.0,2.0,4.0,4.0,1.0,3.2,3.2,3.7339055793991416,5.0
858853,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
861381,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
864140,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.7339055793991416,5.0
866250,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.7339055793991416,3.0
870960,30,3.7310278578290106,4.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
871348,30,3.7310278578290106,5.0,3.0,4.0,5.0,4.0,3.0,2.0,3.0,5.0,2.0,3.1666666666666665,3.7339055793991416,4.0
884640,30,3.7310278578290106,3.0,4.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,3.7339055793991416,4.0
885240,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7339055793991416,4.0
893816,30,3.7310278578290106,2.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.7339055793991416,5.0
